1.0.0.0/24,18747,61522,7004,12956,13335,13335
2.22.230.0/24,18747,61522,7004,20940,21342
4.4.4.0/24,18747,19228,6471,27651
8.23.24.0/23,18747,19411,19338,14259,6507
9.9.9.0/24,18747,19411,7004,61522,42,19281
11.0.0.0/24,18747,19411,13424
23.3.240.0/20,18747,61522,7004,20940,16625
23.41.144.0/20,18747,61522,21838,13424,20940,20940,16625
23.185.0.0/24,18747,61522,54113
32.59.96.0/20,18747,19411,19338,19228,2688
37.235.52.0/24,18747,61522,7004,28099
45.4.0.0/22,18747,265662
45.5.120.0/24,18747,265672
45.7.92.0/24,18747,61522,7004,22661,28098
45.7.228.0/22,18747,52368,52512,52512
45.57.60.0/24,18747,264806,2906
45.71.44.0/22,18747,265830,265830,265830,265830
45.225.92.0/24,18747,19411,21838,3549,263702
45.225.132.0/23,18747,19411,7004,61522,266655
45.226.168.0/22,18747,19411,19338,14259,64108
45.227.176.0/22,18747,19228,21838,3549,61466,61466,61466,61466,61466
45.227.176.0/24,18747,61522,21838,19411,52280,61466
45.228.208.0/24,18747,19228,21838,3549,263702
45.230.36.0/22,18747,19411,21838,3549,266713
45.232.32.0/22,18747,19411,7004,7418,52341,52341,52341,52341,52341
45.232.120.0/22,18747,27735
45.232.122.0/24,18747,19228,21838,3549,27735
45.234.156.0/24,18747,19411,19338,262237
45.234.224.0/22,18747,266765
57.74.160.0/19,18747,19411,19338,6505
57.74.168.0/24,18747,19411,19338,6505,51964
57.97.72.0/21,18747,61522,7004,6505,51964
62.44.42.0/23,18747,19228,21838,3549,41707
64.76.96.0/21,18747,19228,21838,3549
64.76.147.0/24,18747,19228,21838,3549,26048
64.76.148.0/24,18747,19411,21838,3549,26228
64.76.152.0/24,18747,19411,21838,3549,27911
64.76.154.0/24,18747,19228,21838,21765
64.76.155.0/24,18747,19411,13424,21838,21765
64.76.170.0/24,18747,19228,21838,3549,52246
64.116.0.0/15,18747,19411,19338,14551
64.117.132.0/22,18747,19411,19077
65.22.5.0/24,18747,19411,7004,61522,42
65.229.142.0/24,18747,61522,7004,19338,14551,6256,6256,6256,6256,6256,6256,6256,6256,6256,6256,6256
69.166.10.0/24,18747,19411,7004,61522,3856
72.42.112.0/24,18747,19411,7004,61522,42,187
72.247.245.0/24,18747,19411,7004,20940
96.17.16.0/20,18747,19411,13424,20940,20940,16625
104.16.0.0/12,18747,61522,7004,12956,13335,13335,13335
104.77.196.0/24,18747,61522,21838,13424
104.77.197.0/24,18747,61522,7004,20940
104.117.78.0/24,18747,61522,21838,13424,20940,20940
104.160.135.0/24,18747,61522,6507
108.175.106.0/24,18747,262237,263249
128.201.116.0/22,18747,61522,21838,19411,52280,265743
128.201.224.0/22,18747,61522,21838,19411,52280
129.39.176.0/24,18747,19411,7004
130.36.124.0/24,18747,61522,21838,22661,6429,27943
131.0.108.0/24,18747,19411,19338,19228,6471
131.0.172.0/22,18747,19411,19338,14259,14117
131.72.232.0/22,18747,19411,7004,61522,263728
131.72.236.0/22,18747,61522,21838,22661,14259,263753
131.108.208.0/22,18747,19228,7004,15311
131.108.208.0/23,18747,19411,19338,19228,6471,26623
131.161.56.0/24,18747,61522,21838,22661,6535,263682
131.161.200.0/22,18747,19411,7004,52439,52439
131.196.176.0/24,18747,61522,21838,19411,52280,265757
131.196.177.0/24,18747,61522,7004,52280,52280,52280,52280,265757
131.221.164.0/23,18747,19411,52280,27901
131.221.164.0/24,18747,19228,21838,3549,27901
132.255.68.0/22,18747,61522,21838,22661,14259,263688,263700
132.255.236.0/22,18747,19228,7004,52439
138.0.120.0/22,18747,19411,19338,14259
138.36.252.0/24,18747,19411,7004,61522,61503
138.99.224.0/22,18747,19411,7004,27901
138.117.68.0/22,18747,19411,52280,61466,61466,61466,61466
138.117.68.0/24,18747,61522,21838,22661,52280,61466,61466,61466,61466
138.117.70.0/24,18747,61522,21838,22661,52280,61466
138.121.96.0/22,18747,263784
138.121.168.0/22,18747,19411,19338,14259,263688,263700
138.122.224.0/24,18747,19411,7004,52439,263797,263797,263797,263797
138.122.226.0/24,18747,19411,7004,52439,263797
138.186.8.0/22,18747,19411,7004,52511
138.186.10.0/24,18747,61522,21838,22661,6429,52511
138.186.120.0/24,18747,19411,7004,264681
138.219.56.0/22,18747,19411,7004,61522,52510
138.219.228.0/22,18747,19228,14259,263826,263826,263826
138.219.228.0/24,18747,19411,21838,3549,10753,263826
138.219.231.0/24,18747,19411,19338,14259,263826
138.255.97.0/24,18747,19411,7004,263807
139.229.0.0,18747,19228,21838,11340,19226
141.101.100.0/22,18747,61522,7004,12956,13335
143.202.140.0/22,18747,61483
143.255.24.0/24,18747,19228,21838,3549,264636
143.255.104.0/24,18747,19411,7004,52439,265675
143.255.107.0/24,18747,61522,7004,52280,265675
143.255.176.0/24,18747,264641,264641,264641,264641,264641,264641,264641,264641
146.82.88.0/22,18747,19411,16471
146.82.234.0/24,18747,61522,7004,52280,13729
